ID,col,row,x,y,noise,topography,forest_noise,forest,biome
map001-91-19-3,19,3,22.516660498395407,3.0,0.48788205,plains,0.6747569,False,Plains
map001-92-20-3,20,3,23.671361036774655,3.0,0.45847324,plains,0.617073,False,Plains
map001-93-21-3,21,3,24.826061575153904,3.0,0.4356127,water,0.5589168,False,Water
map001-94-22-3,22,3,25.98076211353316,3.0,0.4277005,water,0.5033191,False,Water
map001-95-23-3,23,3,27.13546265191241,3.0,0.42195234,water,0.46515015,False,Water
map001-96-0-4,0,4,0.0,4.0,0.5205761,hill,0.5205761,False,Hill
map001-97-1-4,1,4,1.1547005383792515,4.0,0.5119171,hill,0.5253088,False,Hill
map001-98-2-4,2,4,2.309401076758503,4.0,0.4753876,plains,0.53285766,False,Plains
map001-99-3-4,3,4,3.464101615137755,4.0,0.42674285,water,0.5174071,False,Water
map001-100-4-4,4,4,4.618802153517006,4.0,0.39281848,water,0.47509044,False,Water
map001-101-5-4,5,4,5.773502691896257,4.0,0.38704145,water,0.42925793,False,Water
map001-102-6-4,6,4,6.92820323027551,4.0,0.40105155,water,0.38822812,False,Water
map001-103-7-4,7,4,8.082903768654761,4.0,0.41270453,water,0.36642233,False,Water
map001-104-8-4,8,4,9.237604307034012,4.0,0.41630298,water,0.3841806,False,Water
map001-105-9-4,9,4,10.392304845413262,4.0,0.4263087,water,0.42238358,False,Water
map001-106-10-4,10,4,11.547005383792515,4.0,0.46011123,plains,0.43697745,False,Plains
map001-107-11-4,11,4,12.701705922171767,4.0,0.51096183,hill,0.4221823,False,Hill
map001-108-12-4,12,4,13.85640646055102,4.0,0.56340057,hill,0.38424137,True,Forest
map001-109-13-4,13,4,15.011106998930268,4.0,0.59709877,hill,0.33921373,True,Forest
map001-110-14-4,14,4,16.165807537309522,4.0,0.5994273,hill,0.33135593,True,Forest
map001-111-15-4,15,4,17.32050807568877,4.0,0.5825851,hill,0.3876321,True,Forest
map001-112-16-4,16,4,18.475208614068023,4.0,0.5579968,hill,0.48759556,False,Hill
map001-113-17-4,17,4,19.629909152447276,4.0,0.5132483,hill,0.5972959,False,Hill
map001-114-18-4,18,4,20.784609690826525,4.0,0.46591476,plains,0.6785577,False,Plains
map001-115-19-4,19,4,21.939310229205777,4.0,0.44080493,water,0.6938012,False,Water
map001-116-20-4,20,4,23.09401076758503,4.0,0.43756682,water,0.65451,False,Water
map001-117-21-4,21,4,24.24871130596428,4.0,0.43839437,water,0.60287154,False,Water
map001-118-22-4,22,4,25.403411844343534,4.0,0.45015442,plains,0.5479163,False,Plains
map001-119-23-4,23,4,26.558112382722783,4.0,0.47107044,plains,0.50066626,False,Plains
map001-120-0-5,0,5,0.5773502691896257,5.0,0.5101601,hill,0.5125778,False,Hill
map001-121-1-5,1,5,1.7320508075688774,5.0,0.50609285,hill,0.5437598,False,Hill
map001-122-2-5,2,5,2.8867513459481287,5.0,0.47108248,plains,0.5614004,False,Plains
map001-123-3-5,3,5,4.041451884327381,5.0,0.42916408,water,0.5394431,False,Water
map001-124-4-5,4,5,5.196152422706631,5.0,0.4088472,water,0.49151105,False,Water
map001-125-5-5,5,5,6.3508529610858835,5.0,0.4176279,water,0.4440196,False,Water
map001-126-6-5,6,5,7.505553499465134,5.0,0.42852563,water,0.39003226,False,Water
map001-127-7-5,7,5,8.660254037844386,5.0,0.42535406,water,0.35122415,False,Water
map001-128-8-5,8,5,9.814954576223638,5.0,0.42432135,water,0.35044688,False,Water
map001-129-9-5,9,5,10.969655114602888,5.0,0.44953987,water,0.36920473,True,Bog
map001-130-10-5,10,5,12.12435565298214,5.0,0.5051866,hill,0.37331644,True,Forest
map001-131-11-5,11,5,13.279056191361391,5.0,0.57071304,hill,0.360676,True,Forest
map001-132-12-5,12,5,14.433756729740644,5.0,0.6250145,hill,0.32625252,True,Forest
map001-133-13-5,13,5,15.588457268119894,5.0,0.63593656,hill,0.30061147,True,Forest
map001-134-14-5,14,5,16.743157806499145,5.0,0.6061031,hill,0.32483,True,Forest
map001-135-15-5,15,5,17.897858344878397,5.0,0.5671317,hill,0.41090378,False,Hill
map001-136-16-5,16,5,19.05255888325765,5.0,0.5177876,hill,0.52423114,False,Hill
map001-137-17-5,17,5,20.207259421636902,5.0,0.4555546,plains,0.63487124,False,Plains
map001-138-18-5,18,5,21.36195996001615,5.0,0.41959226,water,0.69535685,False,Water
map001-139-19-5,19,5,22.516660498395407,5.0,0.4256227,water,0.6889413,False,Water
map001-140-20-5,20,5,23.671361036774655,5.0,0.4489633,water,0.6483101,False,Water
map001-141-21-5,21,5,24.826061575153904,5.0,0.47243467,plains,0.6036084,False,Plains
map001-142-22-5,22,5,25.98076211353316,5.0,0.5096598,hill,0.5496644,False,Hill
map001-143-23-5,23,5,27.13546265191241,5.0,0.53172135,hill,0.5123021,False,Hill
map001-144-0-6,0,6,0.0,6.0,0.5,hill,0.5,False,Hill
map001-145-1-6,1,6,1.1547005383792515,6.0,0.52104914,hill,0.5384679,False,Hill
map001-146-2-6,2,6,2.309401076758503,6.0,0.5014605,hill,0.58070135,False,Hill
map001-147-3-6,3,6,3.464101615137755,6.0,0.45391005,plains,0.5901084,False,Plains
map001-148-4-6,4,6,4.618802153517006,6.0,0.41578433,water,0.55708915,False,Water
map001-149-5-6,5,6,5.773502691896257,6.0,0.41342914,water,0.5092932,False,Water
map001-150-6-6,6,6,6.92820323027551,6.0,0.43040565,water,0.45431098,False,Water
map001-151-7-6,7,6,8.082903768654761,6.0,0.4323242,water,0.384083,False,Water
map001-152-8-6,8,6,9.237604307034012,6.0,0.42396924,water,0.3352406,False,Water
map001-153-9-6,9,6,10.392304845413262,6.0,0.4321107,water,0.32616857,True,Bog
map001-154-10-6,10,6,11.547005383792515,6.0,0.4754785,plains,0.33286953,True,Wood
map001-155-11-6,11,6,12.701705922171767,6.0,0.54064894,hill,0.33175817,True,Forest
map001-156-12-6,12,6,13.85640646055102,6.0,0.6128053,hill,0.31519178,True,Forest
map001-157-13-6,13,6,15.011106998930268,6.0,0.658233,mountain,0.292993,False,Mountain
map001-158-14-6,14,6,16.165807537309522,6.0,0.6510194,mountain,0.29874048,False,Mountain
map001-159-15-6,15,6,17.32050807568877,6.0,0.609897,hill,0.35861114,True,Forest
map001-160-16-6,16,6,18.475208614068023,6.0,0.5628169,hill,0.46183023,False,Hill
map001-161-17-6,17,6,19.629909152447276,6.0,0.49959975,plains,0.58120745,False,Plains
map001-162-18-6,18,6,20.784609690826525,6.0,0.4475675,water,0.67798436,False,Water
map001-163-19-6,19,6,21.939310229205777,6.0,0.44164008,water,0.712196,False,Water
map001-164-20-6,20,6,23.09401076758503,6.0,0.47286138,plains,0.6925283,False,Plains
map001-165-21-6,21,6,24.24871130596428,6.0,0.5070109,hill,0.65961325,False,Hill
map001-166-22-6,22,6,25.403411844343534,6.0,0.5467245,hill,0.6138009,False,Hill
map001-167-23-6,23,6,26.558112382722783,6.0,0.57999206,hill,0.55727506,False,Hill
map001-168-0-7,0,7,0.5773502691896257,7.0,0.52622473,hill,0.52076244,False,Hill
map001-169-1-7,1,7,1.7320508075688774,7.0,0.5295826,hill,0.5765505,False,Hill
map001-170-2-7,2,7,2.8867513459481287,7.0,0.48609784,plains,0.61959857,False,Plains
map001-171-3-7,3,7,4.041451884327381,7.0,0.43232682,water,0.617948,False,Water
map001-172-4-7,4,7,5.196152422706631,7.0,0.41069412,water,0.5808923,False,Water
map001-173-5-7,5,7,6.3508529610858835,7.0,0.42720866,water,0.53463006,False,Water
map001-174-6-7,6,7,7.505553499465134,7.0,0.44097215,water,0.46260935,False,Water
map001-175-7-7,7,7,8.660254037844386,7.0,0.43567654,water,0.37955403,True,Bog
map001-176-8-7,8,7,9.814954576223638,7.0,0.4306257,water,0.32924372,True,Bog
map001-177-9-7,9,7,10.969655114602888,7.0,0.45303228,plains,0.3189495,True,Wood
map001-178-10-7,10,7,12.12435565298214,7.0,0.50816584,hill,0.31998497,True,Forest
map001-179-11-7,11,7,13.279056191361391,7.0,0.5778068,hill,0.31491297,True,Forest
map001-180-12-7,12,7,14.433756729740644,7.0,0.64680344,hill,0.30116484,True,Forest
map001-181-13-7,13,7,15.588457268119894,7.0,0.6751124,mountain,0.29889312,False,Mountain
map001-182-14-7,14,7,16.743157806499145,7.0,0.6525511,mountain,0.3337607,False,Mountain
map001-183-15-7,15,7,17.897858344878397,7.0,0.6072121,hill,0.41414502,False,Hill
map001-184-16-7,16,7,19.05255888325765,7.0,0.5524715,hill,0.5212722,False,Hill
map001-185-17-7,17,7,20.207259421636902,7.0,0.49392334,plains,0.63120407,False,Plains
map001-186-18-7,18,7,21.36195996001615,7.0,0.47124687,plains,0.6981044,False,Plains
map001-187-19-7,19,7,22.516660498395407,7.0,0.49739575,plains,0.70614064,False,Plains
map001-188-20-7,20,7,23.671361036774655,7.0,0.54298353,hill,0.6858026,False,Hill
map001-189-21-7,21,7,24.826061575153904,7.0,0.58637446,hill,0.66077596,False,Hill
map001-190-22-7,22,7,25.98076211353316,7.0,0.6267217,hill,0.6079024,False,Hill
map001-191-23-7,23,7,27.13546265191241,7.0,0.6329289,hill,0.5502144,False,Hill
map001-192-0-8,0,8,0.0,8.0,0.5260631,hill,0.47942388,False,Hill
map001-193-1-8,1,8,1.1547005383792515,8.0,0.5488625,hill,0.5393621,False,Hill
map001-194-2-8,2,8,2.309401076758503,8.0,0.5224228,hill,0.6128433,False,Hill
map001-195-3-8,3,8,3.464101615137755,8.0,0.46887943,plains,0.6579486,False,Plains
map001-196-4-8,4,8,4.618802153517006,8.0,0.433636,water,0.65338373,False,Water
map001-197-5-8,5,8,5.773502691896257,8.0,0.43977216,water,0.6192507,False,Water
map001-198-6-8,6,8,6.92820323027551,8.0,0.46318534,plains,0.56489575,False,Plains
map001-199-7-8,7,8,8.082903768654761,8.0,0.47302285,plains,0.47463942,False,Plains
map001-200-8-8,8,8,9.237604307034012,8.0,0.4686077,plains,0.39062765,True,Wood
map001-201-9-8,9,8,10.392304845413262,8.0,0.4707792,plains,0.35048974,True,Wood
map001-202-10-8,10,8,11.547005383792515,8.0,0.50136894,hill,0.3449229,True,Forest
map001-203-11-8,11,8,12.701705922171767,8.0,0.5525446,hill,0.3441367,True,Forest
map001-204-12-8,12,8,13.85640646055102,8.0,0.6095461,hill,0.33567715,True,Forest
map001-205-13-8,13,8,15.011106998930268,8.0,0.6494101,hill,0.32697695,True,Forest
map001-206-14-8,14,8,16.165807537309522,8.0,0.65055746,mountain,0.33918944,False,Mountain
map001-207-15-8,15,8,17.32050807568877,8.0,0.62004644,hill,0.38904792,True,Forest
map001-208-16-8,16,8,18.475208614068023,8.0,0.57915825,hill,0.4726816,False,Hill
map001-209-17-8,17,8,19.629909152447276,8.0,0.5315664,hill,0.56804115,False,Hill
map001-210-18-8,18,8,20.784609690826525,8.0,0.5024658,hill,0.63906115,False,Hill
map001-211-19-8,19,8,21.939310229205777,8.0,0.51791275,hill,0.6629609,False,Hill
map001-212-20-8,20,8,23.09401076758503,8.0,0.5670279,hill,0.65755534,False,Hill
map001-213-21-8,21,8,24.24871130596428,8.0,0.61929256,hill,0.6548315,False,Hill
map001-214-22-8,22,8,25.403411844343534,8.0,0.6662508,mountain,0.6356852,False,Mountain
map001-215-23-8,23,8,26.558112382722783,8.0,0.68500423,mountain,0.5874078,False,Mountain
map001-216-0-9,0,9,0.5773502691896257,9.0,0.54518676,hill,0.48186046,False,Hill
map001-217-1-9,1,9,1.7320508075688774,9.0,0.53728926,hill,0.56493497,False,Hill
map001-218-2-9,2,9,2.8867513459481287,9.0,0.4986369,plains,0.64951694,False,Plains
map001-219-3-9,3,9,4.041451884327381,9.0,0.4676234,plains,0.6901059,False,Plains
map001-220-4-9,4,9,5.196152422706631,9.0,0.46799868,plains,0.68060654,False,Plains
map001-221-5-9,5,9,6.3508529610858835,9.0,0.49031964,plains,0.64496475,False,Plains
map001-222-6-9,6,9,7.505553499465134,9.0,0.51426774,hill,0.5737025,False,Hill
map001-223-7-9,7,9,8.660254037844386,9.0,0.52598804,hill,0.48158234,False,Hill
map001-224-8-9,8,9,9.814954576223638,9.0,0.5235087,hill,0.41856086,False,Hill
map001-225-9-9,9,9,10.969655114602888,9.0,0.5264777,hill,0.39987725,True,Forest
map001-226-10-9,10,9,12.12435565298214,9.0,0.55227953,hill,0.39940625,True,Forest
map001-227-11-9,11,9,13.279056191361391,9.0,0.58157116,hill,0.39370808,True,Forest
map001-228-12-9,12,9,14.433756729740644,9.0,0.5997046,hill,0.37563652,True,Forest
map001-229-13-9,13,9,15.588457268119894,9.0,0.6023982,hill,0.36151204,True,Forest
map001-230-14-9,14,9,16.743157806499145,9.0,0.5903942,hill,0.3750669,True,Forest
map001-231-15-9,15,9,17.897858344878397,9.0,0.5682961,hill,0.42770028,False,Hill
map001-232-16-9,16,9,19.05255888325765,9.0,0.54096377,hill,0.5019585,False,Hill
map001-233-17-9,17,9,20.207259421636902,9.0,0.5171038,hill,0.5596401,False,Hill
map001-234-18-9,18,9,21.36195996001615,9.0,0.5205099,hill,0.5810949,False,Hill
map001-235-19-9,19,9,22.516660498395407,9.0,0.55909914,hill,0.5817525,False,Hill
map001-236-20-9,20,9,23.671361036774655,9.0,0.61574686,hill,0.5936089,False,Hill
map001-237-21-9,21,9,24.826061575153904,9.0,0.6714532,mountain,0.61436015,False,Mountain
map001-238-22-9,22,9,25.98076211353316,9.0,0.7051747,mountain,0.6050157,False,Mountain
map001-239-23-9,23,9,27.13546265191241,9.0,0.69920665,mountain,0.5726976,False,Mountain
map001-240-0-10,0,10,0.0,10.0,0.5234911,hill,0.43569958,False,Hill
map001-241-1-10,1,10,1.1547005383792515,10.0,0.5243058,hill,0.5094547,False,Hill
map001-242-2-10,2,10,2.309401076758503,10.0,0.5005964,hill,0.6061723,False,Hill
map001-243-3-10,3,10,3.464101615137755,10.0,0.4822044,plains,0.6801712,False,Plains
map001-244-4-10,4,10,4.618802153517006,10.0,0.48949623,plains,0.70051664,False,Plains
map001-245-5-10,5,10,5.773502691896257,10.0,0.51057136,hill,0.68078107,False,Hill
map001-246-6-10,6,10,6.92820323027551,10.0,0.53378683,hill,0.6347746,False,Hill
map001-247-7-10,7,10,8.082903768654761,10.0,0.56049985,hill,0.55607164,False,Hill
map001-248-8-10,8,10,9.237604307034012,10.0,0.57050425,hill,0.48656863,False,Hill
map001-249-9-10,9,10,10.392304845413262,10.0,0.5617971,hill,0.45808187,False,Hill
map001-250-10-10,10,10,11.547005383792515,10.0,0.55969423,hill,0.45692465,False,Hill
map001-251-11-10,11,10,12.701705922171767,10.0,0.57037836,hill,0.4552687,False,Hill
map001-252-12-10,12,10,13.85640646055102,10.0,0.56315994,hill,0.43362665,False,Hill
map001-253-13-10,13,10,15.011106998930268,10.0,0.5458914,hill,0.39446256,True,Forest
map001-254-14-10,14,10,16.165807537309522,10.0,0.5365554,hill,0.36692518,True,Forest
map001-255-15-10,15,10,17.32050807568877,10.0,0.5331997,hill,0.37895054,True,Forest
map001-256-16-10,16,10,18.475208614068023,10.0,0.52529085,hill,0.43050027,False,Hill
map001-257-17-10,17,10,19.629909152447276,10.0,0.51264185,hill,0.4789546,False,Hill
map001-258-18-10,18,10,20.784609690826525,10.0,0.5052965,hill,0.49558863,False,Hill
map001-259-19-10,19,10,21.939310229205777,10.0,0.5206096,hill,0.49487707,False,Hill
map001-260-20-10,20,10,23.09401076758503,10.0,0.56419146,hill,0.50991714,False,Hill
map001-261-21-10,21,10,24.24871130596428,10.0,0.62418675,hill,0.5531739,False,Hill
map001-262-22-10,22,10,25.403411844343534,10.0,0.6741969,mountain,0.58634657,False,Mountain
map001-263-23-10,23,10,26.558112382722783,10.0,0.6911774,mountain,0.5854467,False,Mountain
map001-264-0-11,0,11,0.5773502691896257,11.0,0.505207,hill,0.48572046,False,Hill
map001-265-1-11,1,11,1.7320508075688774,11.0,0.48942167,plains,0.5718125,False,Plains
map001-266-2-11,2,11,2.8867513459481287,11.0,0.47406572,plains,0.65544647,False,Plains
map001-267-3-11,3,11,4.041451884327381,11.0,0.4842889,plains,0.694991,False,Plains
map001-268-4-11,4,11,5.196152422706631,11.0,0.50919783,hill,0.6883402,False,Hill
map001-269-5-11,5,11,6.3508529610858835,11.0,0.5254245,hill,0.6586832,False,Hill
map001-270-6-11,6,11,7.505553499465134,11.0,0.54925215,hill,0.5990756,False,Hill
map001-271-7-11,7,11,8.660254037844386,11.0,0.57171416,hill,0.5301928,False,Hill
map001-272-8-11,8,11,9.814954576223638,11.0,0.5689582,hill,0.49311897,False,Hill
map001-273-9-11,9,11,10.969655114602888,11.0,0.55174375,hill,0.49036896,False,Hill
map001-274-10-11,10,11,12.12435565298214,11.0,0.548169,hill,0.49265465,False,Hill
map001-275-11-11,11,11,13.279056191361391,11.0,0.53799397,hill,0.47986352,False,Hill
map001-276-12-11,12,11,14.433756729740644,11.0,0.50900173,hill,0.43312624,False,Hill
map001-277-13-11,13,11,15.588457268119894,11.0,0.4923984,plains,0.37431595,True,Wood
map001-278-14-11,14,11,16.743157806499145,11.0,0.49805188,plains,0.34322298,True,Wood
map001-279-15-11,15,11,17.897858344878397,11.0,0.5048952,hill,0.36221898,True,Forest
map001-280-16-11,16,11,19.05255888325765,11.0,0.50331116,hill,0.40546173,False,Hill
map001-281-17-11,17,11,20.207259421636902,11.0,0.48969913,plains,0.4281866,False,Plains
map001-282-18-11,18,11,21.36195996001615,11.0,0.47800097,plains,0.4318852,False,Plains
map001-283-19-11,19,11,22.516660498395407,11.0,0.4914757,plains,0.44531128,False,Plains
map001-284-20-11,20,11,23.671361036774655,11.0,0.5398582,hill,0.49007037,False,Hill
map001-285-21-11,21,11,24.826061575153904,11.0,0.6006506,hill,0.5476711,False,Hill
map001-286-22-11,22,11,25.98076211353316,11.0,0.63853544,hill,0.57506925,False,Hill
map001-287-23-11,23,11,27.13546265191241,11.0,0.6506451,mountain,0.56624705,False,Mountain
map001-288-0-12,0,12,0.0,12.0,0.5,hill,0.5,False,Hill
map001-289-1-12,1,12,1.1547005383792515,12.0,0.49208212,plains,0.5715757,False,Plains
map001-290-2-12,2,12,2.309401076758503,12.0,0.47138026,plains,0.6502115,False,Plains
map001-291-3-12,3,12,3.464101615137755,12.0,0.4670972,plains,0.69678867,False,Plains
map001-292-4-12,4,12,4.618802153517006,12.0,0.48517182,plains,0.6965804,False,Plains
map001-293-5-12,5,12,5.773502691896257,12.0,0.49912408,plains,0.6725916,False,Plains
map001-294-6-12,6,12,6.92820323027551,12.0,0.50732243,hill,0.6301892,False,Hill
map001-295-7-12,7,12,8.082903768654761,12.0,0.52739036,hill,0.5623068,False,Hill
map001-296-8-12,8,12,9.237604307034012,12.0,0.53353864,hill,0.50943863,False,Hill
map001-297-9-12,9,12,10.392304845413262,12.0,0.516032,hill,0.49521118,False,Hill
map001-298-10-12,10,12,11.547005383792515,12.0,0.5007114,hill,0.49961445,False,Hill
map001-299-11-12,11,12,12.701705922171767,12.0,0.4976897,plains,0.49724168,False,Plains
map001-300-12-12,12,12,13.85640646055102,12.0,0.47918028,plains,0.46404287,False,Plains
map001-301-13-12,13,12,15.011106998930268,12.0,0.46547925,plains,0.39873695,True,Wood
map001-302-14-12,14,12,16.165807537309522,12.0,0.47679067,plains,0.33826894,True,Wood
map001-303-15-12,15,12,17.32050807568877,12.0,0.49577045,plains,0.32046047,True,Wood
map001-304-16-12,16,12,18.475208614068023,12.0,0.50102055,hill,0.34775287,True,Forest
map001-305-17-12,17,12,19.629909152447276,12.0,0.4884674,plains,0.37928408,True,Wood
